Classifier,Experiment,Simulations,Preprocessing,Dimensionality,Dataset,rs,aggregation,acc,f1,p_acc,p_f1,test_acc,test_f1,p_test_acc,p_test_f1,test_mean_acc,test_mean_f1,n_models
lrc,mca,10,loggraph,fa,D100,41,mean,0.5900000000000001,0.6872112428634167,0.2092,0.21100000000000002,0.55,0.6666666666666666,0.268,0.19,0.57,0.6803386243386244,5
rfc,mca,2,graph,fa,D100,41,mega,0.7279292929292931,0.8165823897911405,0.003,0.0012,0.75,0.8484848484848484,0.0,0.0,0.7466666666666667,0.8396074325598943,5
knn,mca,16,zgraph,fa,D100,41,median,0.6791666666666666,0.761634521085322,0.0726,0.08900000000000001,0.7,0.7857142857142857,0.028999999999999998,0.026000000000000002,0.7,0.7765502084122774,5
svc,mca,7,rankgraph,pca,D100,41,none,0.7684523809523809,0.8488932516758602,0.0077599999999999995,0.0068285714285714295,0.6499999999999999,0.787878787878788,0.06000000000000001,0.027000000000000003,0.6605714285714285,0.7805800555477974,175
svc,mca,7,rankgraph,pca,D100,41,meta,0.73,0.8318300958300957,0.023200000000000002,0.0136,0.65,0.787878787878788,0.06,0.027000000000000003,0.65,0.7874331550802138,5
svc,mca,12,graph,fa,D100,41,mean,0.6783333333333333,0.7256683375104428,0.08900000000000001,0.15760000000000002,0.75,0.8387096774193549,0.005,0.008,0.71,0.7668553025074764,5
knn,mca,12,rankgraph,fa,D100,41,mean,0.6783333333333333,0.7923076923076922,0.069,0.049599999999999984,0.65,0.7878787878787878,0.054000000000000006,0.027000000000000003,0.65,0.7874331550802139,5
svc,mca,20,rankgraph,fa,D100,41,mean,0.6666666666666666,0.7749450549450548,0.0756,0.06260000000000003,0.7,0.8235294117647058,0.018000000000000002,0.006999999999999999,0.6599999999999999,0.7903030303030303,5
knn,mca,7,graph,pca,D100,41,median,0.6783333333333333,0.7926340326340325,0.0708,0.0416,0.7,0.8125000000000001,0.028999999999999998,0.013999999999999999,0.72,0.8249389051808407,5
svc,mca,5,rankgraph,fa,D100,41,consensus,0.6666666666666666,0.7723809523809525,0.0636,0.052000000000000005,0.7,0.8235294117647058,0.018000000000000002,0.009000000000000001,0.6799999999999999,0.8017316017316019,5
knn,mca,10,rankgraph,fa,D100,41,mega,0.5666888396156688,0.6784379596215656,0.3512,0.2146,0.7227272727272728,0.8123076923076924,0.0,0.0,0.6772727272727272,0.7825920422379007,5
svc,mca,5,graph,fa,D100,41,median,0.7558333333333334,0.8028442764665675,0.033800000000000004,0.0518,0.7,0.8125000000000001,0.018000000000000002,0.012,0.72,0.775324166976341,5
rfc,mca,16,zgraph,fa,D100,41,mega,0.7464169368534816,0.8206633053010908,0.0,0.0,0.7029411764705882,0.8139963167587476,0.0,0.0,0.7152941176470587,0.8162331372099599,5
svc,mca,14,zgraph,fa,D100,41,mega,0.7898809523809524,0.8302794957175499,0.0,0.002,0.74,0.8311688311688312,0.0,0.0,0.7526666666666666,0.8171070752354674,5
svc,mca,2,rankgraph,fa,D100,41,mega,0.5952272727272728,0.7053611853611853,0.1594,0.1312,0.65,0.7878787878787878,0.009000000000000001,0.002,0.6833333333333333,0.8006880024737167,5
knn,mca,7,loggraph,fa,D100,41,mega,0.7125586484593838,0.7786095171907684,0.0,0.0,0.675,0.773913043478261,0.0,0.0,0.6075000000000002,0.7242939665684022,5
ada,mca,7,graph,pca,D100,41,none,0.7071904761904761,0.7826885791553986,0.07660571428571428,0.07455428571428573,0.7985714285714286,0.8566161948650427,0.00014285714285714287,0.004114285714285714,0.7294285714285715,0.8023452280544286,175
ada,mca,7,graph,pca,D100,41,meta,0.7458333333333333,0.8185093167701863,0.056200000000000014,0.047200000000000006,0.8357142857142856,0.8924201493723185,0.0007142857142857143,0.0020000000000000013,0.767142857142857,0.836132734260813,5
rfc,mca,20,loggraph,fa,D100,41,consensus,0.6008333333333333,0.7318131144218101,0.2282,0.13199999999999998,0.65,0.7878787878787878,0.061,0.021,0.7000000000000001,0.8074999999999999,5
ada,mca,14,loggraph,pca,D100,41,mean,0.7324999999999999,0.8119047619047621,0.031400000000000004,0.028000000000000004,0.65,0.7878787878787878,0.07200000000000001,0.021,0.62,0.7562229437229437,5
lrc,mca,14,rankgraph,pca,D100,41,median,0.7825,0.8501035196687372,0.0224,0.0158,0.65,0.7741935483870968,0.07200000000000001,0.025,0.63,0.7479421579532815,5
rfc,mca,12,graph,fa,D100,41,mean,0.7433333333333333,0.8271387163561077,0.0206,0.016800000000000002,0.65,0.7878787878787878,0.054000000000000006,0.027000000000000003,0.71,0.8147776148582601,5
svc,mca,2,graph,fa,D100,41,mega,0.6946212121212122,0.731308002342485,0.03,0.1518,0.8166666666666667,0.8735632183908046,0.0,0.0,0.7133333333333333,0.7669358189229223,5
ada,mca,18,loggraph,pca,D100,41,mega,0.7053737336298493,0.8031428818785944,0.0,0.0,0.6973684210526315,0.821705426356589,0.0,0.0,0.6847368421052631,0.803101531557752,5
rfc,mca,10,loggraph,fa,D100,41,median,0.6799999999999999,0.7850410459106112,0.0646,0.05640000000000001,0.75,0.8275862068965518,0.006,0.012,0.7300000000000001,0.8237576064908723,5
lrc,mca,5,zgraph,pca,D100,41,mean,0.7825,0.835580849356593,0.021800000000000003,0.0306,0.75,0.8275862068965518,0.006999999999999999,0.006999999999999999,0.72,0.7938851697472388,5
rfc,mca,12,rankgraph,pca,D100,41,median,0.77,0.8430662670662671,0.013,0.0154,0.65,0.7878787878787878,0.054000000000000006,0.027000000000000003,0.68,0.8017171237996665,5
rfc,mca,2,graph,pca,D100,41,none,0.7560000000000001,0.823473555430077,0.01304,0.018500000000000003,0.75,0.847507331378299,0.004999999999999999,0.0062,0.701,0.8096849108436984,50
rfc,mca,2,graph,pca,D100,41,meta,0.7558333333333334,0.8263030303030302,0.012,0.014000000000000002,0.725,0.8256048387096775,0.017,0.011000000000000001,0.71,0.8157551319648093,5
ada,mca,14,zgraph,pca,D100,41,none,0.7320952380952381,0.8035822475443266,0.05826000000000001,0.06116285714285712,0.6507142857142857,0.7745622119815668,0.07129999999999999,0.024914285714285705,0.6704285714285715,0.7686119321291733,350
ada,mca,14,zgraph,pca,D100,41,meta,0.7458333333333333,0.8189071492961654,0.0488,0.0462,0.6500000000000001,0.7741935483870966,0.07199999999999998,0.025000000000000005,0.6607142857142857,0.7642198983165136,5
lrc,mca,14,zgraph,fa,D100,41,mean,0.7949999999999999,0.8374572795625428,0.007400000000000001,0.020000000000000004,0.8,0.8571428571428571,0.001,0.001,0.7300000000000001,0.7936507936507937,5
rfc,mca,5,graph,fa,D100,41,median,0.7683333333333333,0.8474820670472845,0.0144,0.0098,0.65,0.7878787878787878,0.055999999999999994,0.017,0.6799999999999999,0.8026515151515152,5
rfc,mca,12,zgraph,fa,D100,41,median,0.7050000000000001,0.7953675889328065,0.0618,0.057400000000000014,0.75,0.8484848484848484,0.005,0.004,0.76,0.8482722385141741,5
lrc,mca,16,graph,fa,D100,41,mean,0.7066666666666667,0.7741044310380695,0.0714,0.09,0.7,0.7857142857142857,0.028999999999999998,0.026000000000000002,0.6300000000000001,0.7205160765160765,5
knn,mca,5,loggraph,fa,D100,41,median,0.7175,0.8181245421245421,0.042600000000000006,0.0224,0.65,0.7878787878787878,0.055999999999999994,0.017,0.64,0.7803030303030303,5
ada,mca,16,loggraph,pca,D100,41,mega,0.7392264937471051,0.8224672770200077,0.0,0.0,0.6794117647058824,0.8021778584392014,0.0,0.0,0.6811764705882354,0.7900453074144724,5
svc,mca,5,rankgraph,pca,D100,41,median,0.7566666666666666,0.8355680551332727,0.0302,0.0278,0.65,0.7878787878787878,0.055999999999999994,0.017,0.67,0.7881144781144781,5
lrc,mca,5,loggraph,pca,D100,41,none,0.8440666666666667,0.8895582909843779,0.010008,0.007536000000000002,0.648,0.7582758620689652,0.059560000000000016,0.04032,0.6592,0.7694766912825736,125
lrc,mca,5,loggraph,pca,D100,41,meta,0.7816666666666666,0.853950310559006,0.0128,0.009000000000000001,0.6,0.75,0.145,0.048,0.644,0.774344827586207,5
ada,mca,14,zgraph,fa,D100,41,none,0.6040357142857143,0.7052701074669039,0.16857714285714284,0.15108285714285713,0.7007142857142861,0.8128744239631337,0.02278571428571428,0.011871428571428573,0.7008571428571431,0.7853741475902611,350
ada,mca,14,zgraph,fa,D100,41,meta,0.6033333333333333,0.7044962207891269,0.1696,0.152,0.7464285714285713,0.8359447004608294,0.009071428571428574,0.0041428571428571434,0.7185714285714286,0.8051409519437491,5
svc,mca,7,rankgraph,pca,D100,41,mega,0.7688305322128851,0.8491601731601731,0.0,0.0,0.6875,0.8148148148148149,0.0,0.0,0.6575,0.7858326399737369,5
lrc,mca,5,loggraph,fa,D100,41,consensus,0.5641666666666667,0.6433830449175718,0.3092,0.3484,0.65,0.7407407407407408,0.055999999999999994,0.057999999999999996,0.62,0.7088466450535416,5
ada,mca,7,graph,pca,D100,41,consensus,0.7941666666666667,0.8544325239977415,0.006,0.0058000000000000005,0.75,0.8387096774193549,0.005,0.008,0.7300000000000001,0.8154906980713432,5
ada,mca,18,zgraph,pca,D100,41,none,0.6807314814814814,0.763227599081146,0.1006577777777778,0.10047555555555557,0.7011111111111112,0.8131018518518519,0.01784444444444444,0.014888888888888887,0.7202222222222221,0.8140927421052561,450
ada,mca,18,zgraph,pca,D100,41,meta,0.655,0.7498550724637681,0.141,0.12680000000000002,0.6972222222222221,0.7985663082437277,0.02,0.02338888888888889,0.7100000000000003,0.8059627687436364,5
knn,mca,7,loggraph,fa,D100,41,consensus,0.7041666666666666,0.8114578754578755,0.0448,0.0296,0.65,0.7878787878787878,0.06,0.027000000000000003,0.6799999999999999,0.8071301247771837,5
svc,mca,7,zgraph,pca,D100,41,mean,0.7958333333333334,0.8389088663688206,0.007400000000000001,0.0182,0.8,0.8666666666666666,0.0,0.003,0.65,0.7272706552706553,5
lrc,mca,7,graph,pca,D100,41,mean,0.77,0.8171428571428571,0.0114,0.0228,0.8,0.8666666666666666,0.0,0.003,0.74,0.8102367619609,5
svc,mca,16,loggraph,fa,D100,41,mega,0.6088057742782154,0.7027036504593532,0.0114,0.0022,0.6470588235294118,0.7674418604651163,0.0,0.0,0.5994117647058823,0.7046514439589884,5
knn,mca,18,graph,pca,D100,41,mega,0.7362466024215468,0.7989526120560603,0.0,0.0,0.7105263157894737,0.8109965635738833,0.0,0.0,0.7136842105263159,0.8117552888203974,5
svc,mca,14,rankgraph,fa,D100,41,none,0.6540595238095238,0.7631738737453023,0.0883942857142857,0.07902,0.7000000000000003,0.8235294117647055,0.02299999999999999,0.005,0.6698571428571429,0.7957414539483503,350
svc,mca,14,rankgraph,fa,D100,41,meta,0.6791666666666666,0.7976482776482776,0.0512,0.0394,0.6500000000000001,0.7878787878787877,0.07199999999999998,0.021,0.6799999999999998,0.8045632798573975,5
lrc,mca,2,loggraph,fa,D100,41,none,0.6157500000000001,0.7091806030227081,0.15625999999999998,0.1515,0.55,0.6666666666666667,0.253,0.21,0.5930000000000001,0.6908637809024907,50
lrc,mca,2,loggraph,fa,D100,41,meta,0.6666666666666666,0.786010582010582,0.0776,0.0512,0.65,0.7878787878787878,0.06,0.027000000000000003,0.6200000000000001,0.7635386119257088,5
ada,mca,7,loggraph,pca,D100,41,median,0.6925,0.7781334607421563,0.0488,0.07260000000000001,0.65,0.7878787878787878,0.06,0.027000000000000003,0.67,0.7807869855394884,5
ada,mca,20,rankgraph,pca,D100,41,mean,0.705,0.7928157349896481,0.0498,0.0348,0.65,0.7878787878787878,0.061,0.021,0.66,0.769563488050696,5
ada,mca,18,graph,pca,D100,41,none,0.7414351851851853,0.8172333741688433,0.026926666666666668,0.027806666666666667,0.7011111111111112,0.8008333333333332,0.01784444444444444,0.022799999999999997,0.6701111111111111,0.7738003881443815,450
ada,mca,18,graph,pca,D100,41,meta,0.7416666666666666,0.8174395672976909,0.0262,0.0274,0.7027777777777777,0.8139560931899642,0.017444444444444446,0.014722222222222225,0.6699999999999999,0.7735588631695417,5
ada,mca,16,zgraph,fa,D100,41,mean,0.7683333333333333,0.8327588932806325,0.029800000000000007,0.0316,0.65,0.7586206896551724,0.059000000000000004,0.048,0.6900000000000001,0.7817011494252873,5
svc,mca,7,graph,pca,D100,41,median,0.7474999999999999,0.8013366750208855,0.06140000000000001,0.06820000000000001,0.65,0.7741935483870968,0.06,0.031,0.7200000000000001,0.8027659186279875,5
ada,mca,14,loggraph,fa,D100,41,mean,0.7058333333333333,0.7963636363636365,0.0356,0.034400000000000014,0.65,0.7741935483870968,0.07200000000000001,0.025,0.65,0.7594377880184332,5
knn,mca,14,loggraph,fa,D100,41,median,0.6916666666666667,0.7996761133603238,0.0462,0.0344,0.7,0.8125000000000001,0.023,0.012,0.6699999999999999,0.7898338220918866,5
svc,mca,16,graph,fa,D100,41,none,0.6904999999999998,0.7618707553560914,0.06881999999999999,0.092365,0.74875,0.8475562072336265,0.007650000000000001,0.0063625,0.6796249999999999,0.7387758248296817,400
svc,mca,16,graph,fa,D100,41,meta,0.7675,0.8482740447957839,0.0174,0.0122,0.75,0.8282814238042271,0.006999999999999999,0.0099375,0.7306250000000001,0.8252933918030756,5
svc,mca,16,zgraph,fa,D100,41,median,0.6916666666666667,0.7315162907268171,0.11200000000000003,0.1846,0.75,0.8275862068965518,0.006999999999999999,0.01,0.74,0.7905590062111801,5
knn,mca,5,loggraph,pca,D100,41,none,0.7433333333333333,0.8386826210826209,0.018176,0.008263999999999997,0.6999999999999998,0.8125000000000001,0.018000000000000002,0.012000000000000002,0.7399999999999999,0.8386430625035938,125
knn,mca,5,loggraph,pca,D100,41,meta,0.7575000000000001,0.8302164502164502,0.026,0.0244,0.8099999999999999,0.8726436781609195,0.0,0.0032,0.78,0.8482849844918811,5
lrc,mca,2,zgraph,pca,D100,41,none,0.7474999999999998,0.8035371036286368,0.02624,0.045859999999999984,0.8,0.8571428571428571,0.0,0.004000000000000001,0.7290000000000001,0.8024601069428655,50
lrc,mca,2,zgraph,pca,D100,41,meta,0.7566666666666666,0.8213416149068322,0.0252,0.033,0.75,0.8275862068965518,0.005,0.008,0.745,0.8224703521255246,5
lrc,mca,5,graph,pca,D100,41,none,0.7460333333333333,0.8063410719311649,0.028687999999999995,0.032424000000000015,0.75,0.8270753512132824,0.007000000000000001,0.00708,0.7300000000000001,0.8049345739828501,125
lrc,mca,5,graph,pca,D100,41,meta,0.7183333333333333,0.7935292777398041,0.0374,0.0376,0.75,0.8275862068965518,0.007000000000000001,0.007000000000000001,0.742,0.8231113936119497,5
knn,mca,14,zgraph,fa,D100,41,mega,0.6020555555555556,0.6730451831977768,0.2428,0.1978,0.6033333333333334,0.6468842729970327,0.0,0.018000000000000002,0.6133333333333334,0.6758559049012476,5
svc,mca,7,rankgraph,pca,D100,41,consensus,0.6799999999999999,0.7785814185814186,0.066,0.0588,0.65,0.7878787878787878,0.06,0.027000000000000003,0.6899999999999998,0.7959101382488478,5
ada,mca,16,zgraph,fa,D100,41,consensus,0.7058333333333333,0.7946169772256729,0.0776,0.064,0.7,0.7999999999999999,0.028999999999999998,0.025,0.65,0.7469849690539346,5
ada,mca,5,graph,pca,D100,41,mean,0.7208333333333333,0.8022813951875737,0.127,0.0882,0.75,0.8387096774193549,0.006999999999999999,0.006999999999999999,0.71,0.8077407436834578,5
rfc,mca,7,zgraph,pca,D100,41,mega,0.7470877100840336,0.8291137391472587,0.0026000000000000003,0.0,0.69375,0.7949790794979079,0.0,0.0,0.7462500000000001,0.8195732474465691,5
lrc,mca,12,loggraph,fa,D100,41,mega,0.6602147766323024,0.7274003575496656,0.1638,0.1352,0.5,0.6153846153846153,0.47,0.13699999999999998,0.5415384615384615,0.6527718428447915,5
lrc,mca,16,zgraph,fa,D100,41,none,0.7678437499999998,0.8157032264261365,0.014782499999999999,0.029522500000000007,0.6518750000000001,0.7421957671957671,0.05828749999999998,0.06027499999999999,0.6906250000000002,0.7676016329137019,400
lrc,mca,16,zgraph,fa,D100,41,meta,0.7691666666666667,0.8293506493506493,0.0544,0.0538,0.75,0.8275862068965518,0.006999999999999999,0.01,0.7693749999999999,0.8390640394088671,5
lrc,mca,18,graph,pca,D100,41,mean,0.7308333333333333,0.786733500417711,0.0256,0.040400000000000005,0.8,0.8571428571428571,0.004,0.006,0.74,0.8061001221001222,5
knn,mca,7,graph,pca,D100,41,mega,0.7649702380952381,0.8232125064442053,0.0,0.0,0.6875,0.7950819672131147,0.0,0.0,0.6887500000000001,0.7929753643694737,5
svc,mca,16,rankgraph,pca,D100,41,mega,0.7359209510575884,0.8257191010345583,0.0006000000000000001,0.0,0.7,0.8235294117647058,0.0,0.0,0.6917647058823528,0.8126157685689332,5
svc,mca,2,graph,pca,D100,41,mean,0.7575000000000001,0.800701754385965,0.0324,0.049200000000000015,0.75,0.8387096774193549,0.005,0.008,0.71,0.7693565693565694,5
ada,mca,12,graph,fa,D100,41,mega,0.739117102828443,0.8129290123833111,0.0,0.0,0.8192307692307692,0.8856447688564477,0.0,0.0,0.7269230769230769,0.8112790435965138,5
rfc,mca,7,loggraph,pca,D100,41,none,0.6806190476190477,0.7941703364958023,0.05433142857142857,0.026897142857142863,0.6999999999999998,0.823529411764706,0.029000000000000005,0.011,0.6997142857142856,0.8209113704132678,175
rfc,mca,7,loggraph,pca,D100,41,meta,0.705,0.8073375899462857,0.0412,0.0208,0.7000000000000001,0.8235294117647057,0.028999999999999998,0.010999999999999998,0.6814285714285715,0.8046840730427068,5
knn,mca,14,graph,fa,D100,41,mega,0.6641309523809523,0.7348233943637469,0.0362,0.0032,0.7066666666666667,0.7874396135265699,0.0,0.0,0.6653333333333333,0.7499188749576151,5
rfc,mca,12,loggraph,pca,D100,41,consensus,0.7191666666666666,0.8138593290767204,0.0668,0.0532,0.7,0.8235294117647058,0.021,0.01,0.7,0.8213903743315507,5
knn,mca,5,loggraph,fa,D100,41,mean,0.7291666666666666,0.8208001274088229,0.0314,0.02,0.65,0.7878787878787878,0.055999999999999994,0.017,0.6799999999999999,0.8033724340175953,5
ada,mca,18,rankgraph,fa,D100,41,consensus,0.6416666666666667,0.7381818181818182,0.1376,0.1274,0.7,0.7857142857142857,0.018000000000000002,0.026000000000000002,0.7100000000000001,0.7769721976618529,5
rfc,mca,7,loggraph,fa,D100,41,none,0.7296666666666668,0.8154717108977976,0.03921714285714285,0.02594285714285714,0.6014285714285715,0.7506912442396313,0.1270285714285714,0.0514,0.6442857142857145,0.7638863362155912,175
rfc,mca,7,loggraph,fa,D100,41,meta,0.73,0.8155256916996049,0.0394,0.026,0.692857142857143,0.8070276497695853,0.033428571428571426,0.016428571428571428,0.6671428571428571,0.7819675545300423,5
lrc,mca,14,loggraph,pca,D100,41,none,0.7693452380952379,0.82396461509505,0.02719428571428572,0.03355142857142858,0.6992857142857145,0.7853272343420126,0.023699999999999992,0.021242857142857133,0.7292857142857142,0.8104794121207995,350
lrc,mca,14,loggraph,pca,D100,41,meta,0.7683333333333333,0.8375776397515529,0.0184,0.021,0.8000000000000002,0.8666666666666668,0.0010000000000000005,0.0010000000000000005,0.7014285714285713,0.8043964419623648,5
knn,mca,2,graph,pca,D100,41,median,0.615,0.7431438127090301,0.1706,0.1238,0.6,0.75,0.129,0.052000000000000005,0.69,0.8074291300097751,5
knn,mca,10,graph,pca,D100,41,mega,0.7362010347376201,0.806568712286845,0.0,0.0,0.6909090909090909,0.7926829268292682,0.0,0.0,0.6945454545454546,0.7922664984431196,5
ada,mca,7,loggraph,pca,D100,41,mega,0.6986125700280112,0.798610842528092,0.001,0.0,0.6875,0.8062015503875969,0.0,0.0,0.67125,0.7938577521047641,5
lrc,mca,12,graph,fa,D100,41,mean,0.7183333333333334,0.7788103133910106,0.0388,0.0558,0.7,0.7692307692307692,0.021,0.028999999999999998,0.6000000000000001,0.6914548440065682,5
ada,mca,12,graph,pca,D100,41,mean,0.7441666666666666,0.8249427917620137,0.013800000000000002,0.0156,0.75,0.8387096774193549,0.005,0.008,0.74,0.8198054818744474,5
knn,mca,2,loggraph,fa,D100,41,mega,0.6996212121212121,0.7888491679406945,0.0114,0.0066,0.7,0.8043478260869565,0.002,0.0,0.6733333333333332,0.781444098483538,5
knn,mca,14,graph,fa,D100,41,consensus,0.7041666666666667,0.7655194805194806,0.0528,0.0998,0.65,0.7407407407407408,0.07200000000000001,0.059000000000000004,0.6799999999999999,0.765236551443448,5
ada,mca,20,zgraph,fa,D100,41,mega,0.6782709028409666,0.7482394289131072,0.0002,0.0002,0.7023809523809523,0.8137108792846497,0.0,0.0,0.6838095238095238,0.7776832951366314,5
lrc,mca,5,graph,fa,D100,41,median,0.7449999999999999,0.7937329955905806,0.028800000000000006,0.057400000000000014,0.55,0.64,0.26,0.267,0.6399999999999999,0.7190712250712252,5
rfc,mca,16,graph,fa,D100,41,mean,0.7308333333333332,0.8174244306418219,0.055200000000000006,0.0524,0.7,0.8125000000000001,0.028999999999999998,0.016,0.71,0.8130596285434996,5
ada,mca,5,loggraph,pca,D100,41,mean,0.7066666666666667,0.7776714513556618,0.1376,0.124,0.6,0.75,0.145,0.048,0.6300000000000001,0.7493035835023664,5
lrc,mca,12,graph,pca,D100,41,none,0.7171111111111111,0.7591195286195284,0.05517,0.10749333333333334,0.75,0.8273733503618563,0.005000000000000001,0.00901666666666667,0.7003333333333335,0.7893423715492679,300
lrc,mca,12,graph,pca,D100,41,meta,0.6916666666666667,0.7491177218408339,0.078,0.11800000000000002,0.7458333333333332,0.8252873563218391,0.006333333333333334,0.010416666666666664,0.7383333333333334,0.8207797023147411,5
