Classifier,Experiment,Simulations,Preprocessing,Dimensionality,Dataset,rs,aggregation,acc,f1,p_acc,p_f1,test_acc,test_f1,p_test_acc,p_test_f1,test_mean_acc,test_mean_f1,n_models
ada,mca,20,graph,pca,D100,41,meta,0.575,0.5954248366013072,0.3299999999999999,0.3732,0.5075000000000001,0.5515151515151514,0.3735999999999999,0.33675,0.5434999999999999,0.5389153945469736,5
ada,mca,18,zgraph,fa,D100,41,median,0.5608333333333333,0.5417366946778712,0.3776,0.3903999999999999,0.75,0.7368421052631577,0.009,0.016,0.5700000000000001,0.5409936606221436,5
ada,mca,20,graph,pca,D100,41,truncate,0.5391666666666667,0.4817543859649123,0.3974,0.5202,0.75,0.761904761904762,0.006,0.007,0.63,0.6249122807017543,5
rfc,mca,18,zgraph,fa,D100,41,consensus,0.6008333333333333,0.5884446410143005,0.1786,0.2715999999999999,0.65,0.631578947368421,0.06,0.145,0.65,0.6361236424394319,5
lrc,mca,5,zgraph,pca,D100,41,mega,0.5916374269005849,0.6079188351211153,0.1602,0.1034,0.65,0.6956521739130435,0.001,0.0,0.6483333333333333,0.6890049334987449,5
lrc,mca,10,rankgraph,fa,D100,41,consensus,0.6275000000000001,0.6019047619047619,0.119,0.259,0.55,0.4705882352941176,0.262,0.589,0.5,0.4044117647058823,5
rfc,mca,12,zgraph,fa,D100,41,truncate,0.6141666666666666,0.5887179487179487,0.1554,0.2848,0.7,0.6666666666666665,0.017,0.081,0.64,0.6148194014447884,5
lrc,mca,16,rankgraph,pca,D100,41,consensus,0.6525000000000001,0.6668347338935575,0.1236,0.1662,0.55,0.5263157894736842,0.247,0.396,0.6100000000000001,0.6046996278575226,5
ada,mca,20,rankgraph,fa,D100,41,mega,0.5548329779673062,0.5787445459782514,0.3618,0.1184,0.5452380952380952,0.5668934240362813,0.028,0.01,0.5742857142857143,0.5865898878058958,5
ada,mca,7,loggraph,pca,D100,41,mean,0.6283333333333333,0.6480251911830859,0.1632,0.177,0.55,0.64,0.257,0.092,0.5700000000000001,0.5961436210847975,5
knn,mca,10,graph,fa,D100,41,median,0.5549999999999999,0.4682051282051281,0.3462,0.482,0.7,0.625,0.023,0.175,0.65,0.5819607843137253,5
rfc,mca,12,graph,pca,D100,41,median,0.6025,0.5656410256410256,0.167,0.3416,0.6,0.6363636363636365,0.12,0.093,0.63,0.6533333333333333,5
lrc,mca,18,zgraph,pca,D100,41,truncate,0.5758333333333334,0.5993316624895572,0.2246,0.2425999999999999,0.65,0.6956521739130435,0.06,0.052,0.63,0.6737154150197628,5
knn,mca,2,zgraph,fa,D100,41,median,0.5008333333333332,0.3796517208281914,0.4104,0.67,0.7,0.7,0.02,0.032,0.6,0.5806015037593985,5
ada,mca,20,loggraph,pca,D100,41,mean,0.5908333333333333,0.553109243697479,0.19,0.3374,0.8,0.8181818181818182,0.0,0.001,0.6499999999999999,0.6476129237119949,5
lrc,mca,2,graph,fa,D100,41,consensus,0.575,0.5512044817927171,0.231,0.3797999999999999,0.55,0.5714285714285713,0.263,0.254,0.6399999999999999,0.6434875066454013,5
rfc,mca,5,graph,fa,D100,41,consensus,0.5391666666666667,0.5397899159663866,0.3126,0.3722,0.65,0.6666666666666666,0.065,0.054,0.6599999999999999,0.6582197919040024,5
rfc,mca,10,rankgraph,pca,D100,41,truncate,0.5633333333333332,0.6105685618729096,0.2481999999999999,0.2678,0.55,0.6666666666666667,0.262,0.08,0.5800000000000001,0.657344953896678,5
lrc,mca,20,loggraph,fa,D100,41,truncate,0.5516666666666666,0.4993206793206793,0.2754,0.5244,0.55,0.4705882352941176,0.244,0.621,0.58,0.4858823529411765,5
rfc,mca,2,graph,pca,D100,41,truncate,0.5391666666666667,0.5132510764089713,0.3082,0.4416,0.6,0.6363636363636365,0.141,0.106,0.6,0.6008080808080809,5
ada,mca,16,rankgraph,pca,D100,41,consensus,0.6133333333333333,0.7131313131313132,0.194,0.0975999999999999,0.55,0.6896551724137931,0.247,0.06,0.6,0.7150155081189563,5
lrc,mca,20,zgraph,fa,D100,41,consensus,0.5508333333333334,0.5419607843137255,0.3052,0.4042,0.6,0.6666666666666666,0.128,0.066,0.5900000000000001,0.6434782608695653,5
knn,mca,2,graph,pca,D100,41,consensus,0.6016666666666667,0.4945454545454546,0.1666,0.5256000000000001,0.55,0.4705882352941176,0.263,0.595,0.55,0.4941176470588235,5
svc,mca,16,loggraph,pca,D100,41,consensus,0.5758333333333333,0.5206015037593985,0.2296,0.3858,0.5,0.4444444444444445,0.405,0.667,0.6,0.4968253968253968,5
rfc,mca,10,loggraph,pca,D100,41,mean,0.6275,0.6516802942499537,0.1668,0.165,0.7,0.7272727272727272,0.023,0.02,0.6599999999999999,0.6719534012897856,5
lrc,mca,7,graph,pca,D100,41,truncate,0.6383333333333334,0.6561337355455003,0.1609999999999999,0.1598,0.7,0.7272727272727272,0.026,0.018,0.6200000000000001,0.6243062200956937,5
svc,mca,5,graph,fa,D100,41,median,0.6158333333333333,0.5323076923076923,0.1933999999999999,0.4142,0.65,0.6956521739130435,0.065,0.042,0.5999999999999999,0.5393464052287581,5
rfc,mca,12,zgraph,pca,D100,41,mean,0.6775,0.6684403315982264,0.1068,0.158,0.6,0.6,0.12,0.185,0.58,0.5439628482972136,5
lrc,mca,14,graph,pca,D100,41,none,0.5735595238095238,0.5691681233897068,0.27016,0.3425085714285714,0.6499999999999999,0.6315789473684208,0.065,0.1489999999999999,0.64,0.6542692866620335,350
lrc,mca,14,graph,pca,D100,41,meta,0.5483333333333333,0.5526750700280112,0.3126,0.3726,0.6535714285714287,0.6364661654135338,0.0627142857142857,0.141,0.647857142857143,0.6534736945884377,5
svc,mca,14,graph,pca,D100,41,mega,0.6154114365411436,0.5432201025196948,0.1394,0.3104,0.56,0.5849056603773586,0.01,0.003,0.5546666666666666,0.4892980541058607,5
ada,mca,12,rankgraph,pca,D100,41,mega,0.5405351170568562,0.6049588972408728,0.2298,0.183,0.6384615384615384,0.7344632768361583,0.0,0.0,0.5584615384615385,0.6684850818732803,5
svc,mca,18,loggraph,pca,D100,41,mega,0.5974326906374847,0.5311485530984982,0.0256,0.2952,0.7605263157894737,0.7450980392156863,0.0,0.0,0.6889473684210526,0.6227329602296068,5
rfc,mca,12,graph,pca,D100,41,truncate,0.5891666666666666,0.5747895379474327,0.211,0.2932,0.65,0.6666666666666666,0.064,0.051,0.5599999999999999,0.5781003310415075,5
svc,mca,10,graph,fa,D100,41,mean,0.6425,0.5599067599067599,0.1634,0.3862,0.65,0.6956521739130435,0.046,0.055,0.56,0.4896256684491978,5
lrc,mca,2,rankgraph,pca,D100,41,consensus,0.6533333333333333,0.6711764705882353,0.0992,0.13,0.6,0.6,0.141,0.198,0.6100000000000001,0.6007843137254902,5
ada,mca,7,zgraph,pca,D100,41,mean,0.59,0.5665398791095386,0.1962,0.3474,0.65,0.631578947368421,0.071,0.134,0.6199999999999999,0.5604334365325078,5
knn,mca,16,rankgraph,pca,D100,41,median,0.6491666666666667,0.697534165181224,0.2057999999999999,0.1406,0.55,0.5714285714285713,0.247,0.255,0.59,0.5988129744651484,5
knn,mca,12,loggraph,fa,D100,41,median,0.6783333333333333,0.6605042016806724,0.0864,0.1092,0.6,0.5555555555555556,0.12,0.293,0.6,0.5822222222222223,5
knn,mca,14,loggraph,fa,D100,41,none,0.5898928571428571,0.5360987961618213,0.2347828571428571,0.3511571428571428,0.6492857142857141,0.6316473000683525,0.0658428571428571,0.1485285714285713,0.5910000000000003,0.5312495629830878,350
knn,mca,14,loggraph,fa,D100,41,meta,0.5891666666666666,0.5346969696969697,0.2367999999999999,0.3534,0.6928571428571428,0.6619047619047616,0.0395,0.1099285714285714,0.6392857142857142,0.5900599538060837,5
lrc,mca,14,loggraph,fa,D100,41,none,0.5760119047619048,0.5467074829931973,0.2196028571428571,0.37884,0.5499999999999997,0.4705882352941176,0.248,0.6259999999999998,0.589571428571429,0.5010084033613444,350
lrc,mca,14,loggraph,fa,D100,41,meta,0.6008333333333333,0.5887912087912087,0.1946,0.2944,0.5535714285714285,0.4766573295985061,0.2391428571428571,0.6041428571428573,0.5807142857142857,0.4985760971055087,5
lrc,mca,5,zgraph,fa,D100,41,none,0.5393333333333332,0.5565173453996984,0.286608,0.348352,0.6,0.6666666666666667,0.136,0.054,0.5696,0.6184076792772446,125
lrc,mca,5,zgraph,fa,D100,41,meta,0.5508333333333333,0.5720462543991955,0.2592,0.3232,0.6,0.6666666666666666,0.136,0.054,0.57,0.6187088274044796,5
rfc,mca,10,loggraph,pca,D100,41,consensus,0.6008333333333333,0.6202046783625731,0.2006,0.2294,0.75,0.7826086956521738,0.005,0.006,0.6799999999999999,0.6799658994032395,5
rfc,mca,5,rankgraph,fa,D100,41,consensus,0.5608333333333333,0.5605042016806723,0.3063999999999999,0.3568,0.5,0.4444444444444445,0.426,0.648,0.54,0.4972222222222222,5
rfc,mca,20,zgraph,pca,D100,41,none,0.6271166666666667,0.6101791208791209,0.1721659999999999,0.275168,0.6495000000000002,0.6312631578947367,0.06266,0.13655,0.6100000000000001,0.5580390092879256,500
rfc,mca,20,zgraph,pca,D100,41,meta,0.6666666666666666,0.6763157894736841,0.1187999999999999,0.1314,0.6024999999999998,0.601578947368421,0.1247,0.1882499999999999,0.6385000000000002,0.6008812718069683,5
ada,mca,5,zgraph,fa,D100,41,median,0.5225000000000001,0.5463678804855275,0.4402,0.4392,0.7,0.7,0.027,0.034,0.6199999999999999,0.6196338672768877,5
lrc,mca,12,loggraph,pca,D100,41,none,0.5514861111111111,0.5383636249371544,0.2818133333333333,0.3998599999999999,0.7491666666666668,0.7356725146198829,0.0042166666666666,0.01315,0.6798333333333333,0.6544400871459695,300
lrc,mca,12,loggraph,pca,D100,41,meta,0.575,0.5670512820512821,0.2469999999999999,0.3232,0.6583333333333335,0.672514619883041,0.059,0.04775,0.6341666666666667,0.628324472798157,5
rfc,mca,5,graph,pca,D100,41,consensus,0.6158333333333333,0.5644755244755244,0.146,0.358,0.65,0.6666666666666666,0.065,0.054,0.65,0.6288826343934704,5
svc,mca,12,rankgraph,pca,D100,41,consensus,0.5883333333333333,0.5729824561403507,0.203,0.2961999999999999,0.6,0.6,0.12,0.185,0.5900000000000001,0.5568421052631578,5
rfc,mca,12,zgraph,fa,D100,41,median,0.5900000000000001,0.5937955182072829,0.2112,0.2762,0.7,0.6666666666666665,0.017,0.081,0.7,0.6694599243206054,5
rfc,mca,2,loggraph,fa,D100,41,none,0.6440833333333333,0.6316902777305254,0.14402,0.2633,0.6500000000000001,0.6350877192982456,0.062,0.1285,0.619,0.6165588212956633,50
rfc,mca,2,loggraph,fa,D100,41,meta,0.6391666666666667,0.6219740527790064,0.1676,0.2806,0.7,0.6842105263157894,0.034,0.075,0.635,0.6320574162679425,5
knn,mca,7,zgraph,fa,D100,41,median,0.475,0.3589743589743589,0.4948,0.713,0.6,0.5555555555555556,0.145,0.313,0.61,0.5706839290740219,5
lrc,mca,12,loggraph,pca,D100,41,mega,0.6419565217391304,0.6543367668554374,0.026,0.0658,0.7076923076923077,0.7031250000000001,0.0,0.0,0.6738461538461539,0.6622109858577577,5
knn,mca,20,rankgraph,pca,D100,41,mean,0.5991666666666667,0.6569940895018294,0.2158,0.1658,0.55,0.5714285714285713,0.244,0.267,0.5700000000000001,0.5860203869357188,5
lrc,mca,10,rankgraph,pca,D100,41,truncate,0.6141666666666666,0.6091984486102133,0.1878,0.291,0.55,0.5263157894736842,0.262,0.384,0.6100000000000001,0.5960233918128655,5
lrc,mca,18,zgraph,fa,D100,41,truncate,0.6008333333333333,0.5951447245564893,0.2258,0.285,0.6,0.6666666666666666,0.15,0.064,0.5800000000000001,0.6376811594202898,5
knn,mca,10,loggraph,fa,D100,41,truncate,0.6383333333333334,0.6376190476190476,0.166,0.2066,0.55,0.5263157894736842,0.262,0.384,0.53,0.4830065359477125,5
rfc,mca,10,zgraph,pca,D100,41,mega,0.6073982683982684,0.5781913513264378,0.0684,0.262,0.6545454545454545,0.6346153846153846,0.0,0.0,0.6572727272727272,0.6220683736254824,5
svc,mca,18,zgraph,fa,D100,41,mega,0.527029702970297,0.5238121745233397,0.3283999999999999,0.5242,0.7026315789473684,0.7303102625298329,0.0,0.0,0.6642105263157895,0.6746253677695917,5
svc,mca,18,loggraph,fa,D100,41,mega,0.6059097620288345,0.574069309016233,0.1726,0.3354,0.7131578947368421,0.7093333333333334,0.0,0.0,0.6863157894736842,0.6464551911163647,5
lrc,mca,14,loggraph,pca,D100,41,consensus,0.6508333333333334,0.6692533936651583,0.145,0.146,0.7,0.6666666666666665,0.033,0.103,0.6699999999999999,0.6427932576539386,5
lrc,mca,16,graph,fa,D100,41,none,0.52334375,0.5397262443438915,0.37034,0.4144025,0.649375,0.6658333333333333,0.0618249999999999,0.061725,0.6202500000000001,0.5980982067468137,400
lrc,mca,16,graph,fa,D100,41,meta,0.5108333333333334,0.5334841628959277,0.4014,0.4296,0.6,0.6,0.127,0.198,0.610625,0.592452270381837,5
rfc,mca,16,rankgraph,fa,D100,41,mean,0.5375,0.5243927125506073,0.3452,0.4182,0.65,0.6666666666666666,0.061,0.06,0.62,0.6121850079744816,5
ada,mca,12,graph,fa,D100,41,consensus,0.525,0.5364102564102564,0.3804,0.39,0.75,0.7826086956521738,0.004,0.002,0.6100000000000001,0.6282251082251082,5
ada,mca,20,rankgraph,fa,D100,41,truncate,0.5641666666666667,0.5104545454545455,0.2315999999999999,0.472,0.7,0.6666666666666665,0.02,0.098,0.6499999999999999,0.6456060606060606,5
knn,mca,20,rankgraph,fa,D100,41,median,0.6625,0.6756015037593984,0.175,0.2026,0.55,0.5263157894736842,0.244,0.395,0.5599999999999999,0.5365079365079365,5
ada,mca,10,loggraph,fa,D100,41,mega,0.6173008658008659,0.5639768560949976,0.0346,0.3788,0.6318181818181818,0.5888324873096445,0.0,0.004,0.6063636363636364,0.5828878577060819,5
svc,mca,14,rankgraph,pca,D100,41,truncate,0.5883333333333333,0.5623763955342902,0.2213999999999999,0.3538,0.6,0.6,0.124,0.2,0.57,0.5206965944272446,5
svc,mca,16,zgraph,pca,D100,41,truncate,0.615,0.5091375291375291,0.1414,0.4732,0.65,0.631578947368421,0.061,0.134,0.6199999999999999,0.5650980392156864,5
ada,mca,18,graph,pca,D100,41,none,0.5125277777777778,0.5007235030764442,0.3732822222222222,0.4822333333333333,0.5999999999999999,0.5555555555555555,0.1499999999999999,0.324,0.530777777777778,0.5181572549351973,450
ada,mca,18,graph,pca,D100,41,meta,0.5375,0.5257110536522301,0.321,0.4253999999999999,0.4583333333333333,0.4285250162443145,0.5702777777777778,0.6781666666666666,0.5394444444444445,0.5065811492831729,5
lrc,mca,14,zgraph,pca,D100,41,mega,0.5894848907484891,0.6067741631572614,0.1834,0.0536,0.65,0.6956521739130435,0.0,0.0,0.656,0.6989726529594006,5
lrc,mca,2,loggraph,pca,D100,41,truncate,0.615,0.6252240896358543,0.1522,0.2182,0.65,0.631578947368421,0.062,0.137,0.62,0.6035087719298244,5
rfc,mca,7,graph,pca,D100,41,median,0.6141666666666666,0.5887179487179487,0.1576,0.2974,0.55,0.5263157894736842,0.257,0.383,0.5900000000000001,0.5912660438976228,5
rfc,mca,7,zgraph,pca,D100,41,truncate,0.5891666666666666,0.5672681704260653,0.2556,0.3684,0.65,0.631578947368421,0.071,0.134,0.65,0.6263157894736842,5
rfc,mca,10,loggraph,pca,D100,41,truncate,0.6016666666666667,0.5809861191440138,0.1814,0.3052,0.8,0.8181818181818182,0.001,0.002,0.6900000000000001,0.6683982683982684,5
rfc,mca,7,rankgraph,fa,D100,41,consensus,0.5616666666666668,0.52,0.2674,0.4368,0.55,0.5263157894736842,0.257,0.383,0.5800000000000001,0.5327141382868937,5
rfc,mca,7,loggraph,fa,D100,41,truncate,0.5758333333333334,0.5278388278388279,0.2476,0.4413999999999999,0.6,0.5555555555555556,0.145,0.313,0.61,0.5624509803921568,5
knn,mca,20,loggraph,fa,D100,41,truncate,0.6525,0.6478726227333038,0.1197999999999999,0.17,0.55,0.5263157894736842,0.244,0.395,0.58,0.5616374269005848,5
knn,mca,5,zgraph,fa,D100,41,consensus,0.5275,0.4206773618538325,0.3465999999999999,0.6108,0.6,0.6,0.136,0.189,0.54,0.5049567653148216,5
svc,mca,10,rankgraph,fa,D100,41,mean,0.5241666666666667,0.480952380952381,0.3636,0.4842000000000001,0.5,0.4444444444444445,0.429,0.644,0.53,0.4460130718954248,5
svc,mca,18,zgraph,pca,D100,41,none,0.6275092592592593,0.5380062160062159,0.1333066666666666,0.4056955555555555,0.6005555555555555,0.6003508771929824,0.149,0.1984000000000001,0.600111111111111,0.5177858699035168,450
svc,mca,18,zgraph,pca,D100,41,meta,0.6649999999999999,0.6259661391240339,0.1292,0.25,0.6,0.6,0.15,0.1989999999999999,0.6205555555555553,0.613342357676723,5
ada,mca,14,loggraph,fa,D100,41,median,0.6658333333333333,0.6504723346828609,0.0974,0.2142,0.6,0.6,0.124,0.2,0.5900000000000001,0.60215994531784,5
knn,mca,7,rankgraph,pca,D100,41,truncate,0.6625,0.7076367389060888,0.1746,0.1339999999999999,0.55,0.5714285714285713,0.257,0.246,0.54,0.5677244494635798,5
lrc,mca,7,zgraph,fa,D100,41,truncate,0.5875,0.5794584500466854,0.257,0.3142,0.6,0.6666666666666666,0.145,0.046,0.5900000000000001,0.6492753623188405,5
lrc,mca,16,rankgraph,pca,D100,41,mean,0.6266666666666667,0.6384446410143004,0.1524,0.1844,0.55,0.5263157894736842,0.247,0.396,0.6000000000000001,0.5901754385964912,5
svc,mca,12,zgraph,pca,D100,41,median,0.615,0.5091375291375291,0.1432,0.4774,0.6,0.6,0.12,0.185,0.61,0.5450980392156863,5
knn,mca,5,graph,fa,D100,41,mega,0.5426973684210527,0.5150115578359455,0.2932,0.5075999999999999,0.7083333333333334,0.6534653465346535,0.0,0.0,0.6766666666666666,0.6315247054835156,5
ada,mca,7,zgraph,pca,D100,41,mega,0.5625705380577427,0.51852790346908,0.2784,0.5198,0.7375,0.7469879518072289,0.0,0.0,0.6125,0.5824314303015383,5
lrc,mca,14,rankgraph,fa,D100,41,none,0.6008452380952379,0.5728948194662481,0.17094,0.3172399999999999,0.5499999999999997,0.4705882352941176,0.248,0.6259999999999998,0.5004285714285714,0.4149918914934395,350
lrc,mca,14,rankgraph,fa,D100,41,meta,0.5991666666666666,0.6038095238095238,0.2342,0.2542,0.5035714285714286,0.4502923976608188,0.3872857142857143,0.6649285714285716,0.5200000000000002,0.4641210870313036,5
svc,mca,18,loggraph,fa,D100,41,none,0.550675925925926,0.4829861641626347,0.2834577777777778,0.4636088888888889,0.5505555555555554,0.4709150326797385,0.273611111111111,0.5976,0.5996666666666667,0.4938653387280838,450
svc,mca,18,loggraph,fa,D100,41,meta,0.59,0.54037310470747,0.2124,0.3378,0.5027777777777778,0.4458968772694264,0.4298888888888889,0.6462222222222223,0.5622222222222223,0.4970947521308718,5
lrc,mca,10,loggraph,fa,D100,41,none,0.5641666666666665,0.4994486145433514,0.25098,0.48362,0.5990000000000001,0.5538562091503269,0.1346,0.3195,0.5797999999999999,0.5081424836601307,250
lrc,mca,10,loggraph,fa,D100,41,meta,0.6025,0.5630769230769231,0.1774,0.3492,0.5549999999999999,0.4790849673202614,0.249,0.5615,0.5720000000000001,0.4956045751633987,5
lrc,mca,14,loggraph,pca,D100,41,mega,0.6297422129242214,0.6448691531423931,0.0256,0.1132,0.7,0.6938775510204083,0.0,0.0,0.6586666666666667,0.6416839644795911,5
lrc,mca,10,rankgraph,pca,D100,41,none,0.6269833333333333,0.6305694530443757,0.156812,0.2341559999999999,0.55,0.5263157894736842,0.262,0.384,0.5998,0.5797360066833751,250
lrc,mca,10,rankgraph,pca,D100,41,meta,0.64,0.6521288515406163,0.122,0.1774,0.5549999999999999,0.5336842105263158,0.249,0.3656,0.5989999999999999,0.5853333333333334,5
ada,mca,12,graph,pca,D100,41,mega,0.5896832032701598,0.5985572497837416,0.1998,0.2016,0.5576923076923077,0.5787545787545787,0.021,0.009,0.5661538461538462,0.573124658586522,5
knn,mca,16,graph,fa,D100,41,truncate,0.5891666666666666,0.5198051948051948,0.215,0.4378,0.7,0.625,0.017,0.163,0.5800000000000001,0.5163398692810457,5
svc,mca,16,graph,fa,D100,41,mean,0.6416666666666666,0.5290552584670232,0.1202,0.4415999999999999,0.65,0.6956521739130435,0.061,0.044,0.6599999999999999,0.6082765737874096,5
lrc,mca,7,rankgraph,pca,D100,41,median,0.6525000000000001,0.6621288515406163,0.1207999999999999,0.1728,0.55,0.5263157894736842,0.257,0.383,0.5700000000000001,0.555923141186299,5
svc,mca,2,rankgraph,fa,D100,41,mean,0.5758333333333334,0.5295238095238096,0.2557999999999999,0.4004,0.55,0.5263157894736842,0.263,0.388,0.53,0.4558513931888545,5
svc,mca,16,graph,fa,D100,41,median,0.5916666666666667,0.4895021645021645,0.244,0.4482,0.65,0.6956521739130435,0.061,0.044,0.6499999999999999,0.5814745196324143,5
lrc,mca,12,loggraph,fa,D100,41,median,0.5383333333333333,0.4906759906759907,0.2966,0.5252,0.6,0.5555555555555556,0.12,0.293,0.5700000000000001,0.4895510835913312,5
rfc,mca,10,graph,fa,D100,41,consensus,0.5508333333333334,0.5463492063492064,0.2934,0.367,0.65,0.6666666666666666,0.046,0.08,0.65,0.6571717171717172,5
ada,mca,18,zgraph,pca,D100,41,none,0.6021018518518518,0.5741048412276483,0.2214355555555555,0.3435644444444444,0.7005555555555557,0.6677248677248674,0.0198777777777777,0.0940555555555555,0.6496666666666666,0.625193153213793,450
ada,mca,18,zgraph,pca,D100,41,meta,0.6266666666666667,0.5872681704260652,0.1662,0.3072,0.6527777777777778,0.5925925925925924,0.0577777777777777,0.2281666666666666,0.6588888888888889,0.6158683696764192,5
rfc,mca,16,rankgraph,fa,D100,41,mega,0.5774929455176905,0.5480365321926193,0.0508,0.4255999999999999,0.7,0.706896551724138,0.0,0.0,0.5882352941176471,0.596518693157701,5
rfc,mca,2,loggraph,fa,D100,41,mega,0.6076359338061466,0.5934722222222222,0.1696,0.2649999999999999,0.6333333333333333,0.6333333333333333,0.015,0.032,0.6266666666666667,0.6011580335802763,5
knn,mca,14,rankgraph,pca,D100,41,median,0.6258333333333334,0.6630392156862746,0.1706,0.177,0.6,0.6,0.124,0.2,0.5700000000000001,0.5626890756302521,5
rfc,mca,16,zgraph,fa,D100,41,consensus,0.5766666666666667,0.5583710407239819,0.2284,0.332,0.65,0.631578947368421,0.061,0.134,0.6799999999999999,0.6663264221158959,5
svc,mca,12,rankgraph,fa,D100,41,median,0.575,0.5434232434232434,0.2454,0.3852,0.55,0.5263157894736842,0.236,0.367,0.54,0.4691520467836256,5
svc,mca,5,zgraph,fa,D100,41,consensus,0.6024999999999999,0.5304675716440422,0.1734,0.4144,0.5,0.5454545454545454,0.426,0.351,0.5700000000000001,0.5469005847953217,5
lrc,mca,18,zgraph,pca,D100,41,none,0.5761111111111111,0.6010272249250577,0.2416288888888889,0.2475311111111111,0.6500000000000001,0.6956521739130435,0.06,0.052,0.6697777777777778,0.7131796223100572,450
